prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,run_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,19,1,43180032,31425.0,0.97,31425.0,0.9337931034482758,59.197980642318726,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,19,2,43180032,31425.0,0.97,31425.0,0.9337931034482758,59.197980642318726,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,19,3,43180032,31425.0,0.97,31425.0,0.9337931034482758,59.197980642318726,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,19,4,43180032,31425.0,0.97,31425.0,0.9337931034482758,59.197980642318726,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i = 0; i < x.size(); i++) {\n		sum += x[i];\n	}\n	return sum / x.size();\n},True,False,0.0114191964,20,0,-187166720,31425.0,0.97,31425.0,0.9348275862068965,59.204702854156494,True,True,0.0286181408,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i = 0; i < x.size(); i++) {\n		sum += x[i];\n	}\n	return sum / x.size();\n},True,False,0.0114191964,20,1,-187166720,31425.0,0.97,31425.0,0.9348275862068965,59.204702854156494,True,True,0.0283257832,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i = 0; i < x.size(); i++) {\n		sum += x[i];\n	}\n	return sum / x.size();\n},True,False,0.0114191964,20,2,-187166720,31425.0,0.97,31425.0,0.9348275862068965,59.204702854156494,True,True,0.0283014396,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i = 0; i < x.size(); i++) {\n		sum += x[i];\n	}\n	return sum / x.size();\n},True,False,0.0114191964,20,3,-187166720,31425.0,0.97,31425.0,0.9348275862068965,59.204702854156494,True,True,0.0281509672,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i = 0; i < x.size(); i++) {\n		sum += x[i];\n	}\n	return sum / x.size();\n},True,False,0.0114191964,20,4,-187166720,31425.0,0.97,31425.0,0.9348275862068965,59.204702854156494,True,True,0.0280236782,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.011180653,21,0,-11448320,31425.0,0.97,31425.0,0.84375,16.326915740966797,True,True,0.0285622728,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.011180653,21,1,-11448320,31425.0,0.97,31425.0,0.84375,16.326915740966797,True,True,0.0283272246,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.011180653,21,2,-11448320,31425.0,0.97,31425.0,0.84375,16.326915740966797,True,True,0.0280899594,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.011180653,21,3,-11448320,31425.0,0.97,31425.0,0.84375,16.326915740966797,True,True,0.0282237114,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.011180653,21,4,-11448320,31425.0,0.97,31425.0,0.84375,16.326915740966797,True,True,0.0279348732,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	return 0;\n},True,False,,22,0,49229824,31425.0,0.97,31425.0,0.9344827586206896,59.18467998504639,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	return 0;\n},True,False,,22,1,49229824,31425.0,0.97,31425.0,0.9344827586206896,59.18467998504639,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	return 0;\n},True,False,,22,2,49229824,31425.0,0.97,31425.0,0.9344827586206896,59.18467998504639,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	return 0;\n},True,False,,22,3,49229824,31425.0,0.97,31425.0,0.9344827586206896,59.18467998504639,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	return 0;\n},True,False,,22,4,49229824,31425.0,0.97,31425.0,0.9344827586206896,59.18467998504639,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.0113976744,23,0,5926912,31425.0,0.97,31425.0,0.933448275862069,59.14910817146301,True,True,0.028541199,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.0113976744,23,1,5926912,31425.0,0.97,31425.0,0.933448275862069,59.14910817146301,True,True,0.0282120824,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.0113976744,23,2,5926912,31425.0,0.97,31425.0,0.933448275862069,59.14910817146301,True,True,0.0282148698,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.0113976744,23,3,5926912,31425.0,0.97,31425.0,0.933448275862069,59.14910817146301,True,True,0.0281783782,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	double sum = 0;\n	for (auto i : x) {\n		sum += i;\n	}\n	return sum / x.size();\n},True,False,0.0113976744,23,4,5926912,31425.0,0.97,31425.0,0.933448275862069,59.14910817146301,True,True,0.027990982,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,24,0,75968512,31425.0,0.97,31425.0,0.9341379310344827,59.19569277763367,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,24,1,75968512,31425.0,0.97,31425.0,0.9341379310344827,59.19569277763367,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,24,2,75968512,31425.0,0.97,31425.0,0.9341379310344827,59.19569277763367,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,24,3,75968512,31425.0,0.97,31425.0,0.9341379310344827,59.19569277763367,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,24,4,75968512,31425.0,0.97,31425.0,0.9341379310344827,59.19569277763367,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,25,0,-3575808,31425.0,0.97,31425.0,0.9332142857142857,57.13517999649048,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the average of the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n		\n	 input: [1, 8, 4, 5, 1]\n   output: 3.8\n\n   input: [2, 2, 2, 3]\n   output: 2.25\n*/\ndouble average(std::vector<double> const& x) {",27_reduce_average,reduce,cpp,hpx,0.2,0.95,True,2048,False,double average(std::vector<double> const& x) {\n	// TODO: implement this function\n	return 0.0;\n},True,False,,25,1,-3575808,31425.0,0.97,31425.0,0.9332142857142857,57.13517999649048,True,False,,2
